Ticker,Market Capitalization,Total Debt,Cash and Cash Equivalents,Enterprise Value,EBITDA,Total Revenue,Gross Profit,Operating Revenue,Operating Income,Net Income,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Issuance Of Capital Stock,Capital Expenditure,Stock Price Change
OKE,31.902701912252102,-0.23206367147316412,50.282462719702714,18.888047688809067,6.379155435759209,35.35066505441355,5.18983884184649,35.35066505441355,8.12788906009245,14.799999999999999,-7.842076798269335,,48.09917355371901,,-1.0643164282882498,72.45337159253945,15.448184074984189
ORCL,76.35484876881637,19.239081732163097,-54.332881260814666,69.12412937001329,38.54058849622948,17.704995287464655,8.422965765873135,17.704995287464655,-12.9943145925458,26.589251153788894,68.4566428003182,-85.56599965399919,155.15151515151516,,147.30290456431536,92.75105298160054,32.18166699973589
OTIS,21.910209054836653,-7.445442875481387,-24.02555910543131,17.129173076914352,-3.764604067503245,-4.287312910896629,-6.51085141903172,-4.287312910896629,-3.557874762808349,0.5617977528089888,-9.347553324968633,17.24137931034483,-0.5964214711729622,-100.0,,-26.282051282051285,10.012205059712082
PCAR,56.52715185724079,9.967599072068099,36.82874894262462,43.966471147594746,36.34366609714425,22.520756898772653,22.143024071044636,22.520756898772653,59.370938393553416,61.436612168319485,195.45044231810795,40.0,-3.034193520777164,50.95426205321022,,-14.83953944145027,34.9965565774142
PKG,33.843677851910115,2.225231489953519,-48.27864877969937,30.870349934604803,12.7129750982962,9.672328370179683,11.617725573945542,9.672328370179683,14.334207683999384,22.43490666983712,37.17791411042945,161.29188926663429,-99.77563679556553,-100.0,,36.20889109238142,30.947102696000655
PLTR,90.27764634995346,-4.102309736112552,13.43997443547183,100.83163394186624,-28.83455294846124,23.606238840798525,24.51897528867304,23.606238840798525,-60.78273477907582,-28.185995207339264,-42.80937912484746,,-100.0,,,216.99532747287557,67.1217251892512
PANW,44.50596873071527,-42.55609805459283,-46.41019589332075,38.802918492837506,808.9958158995817,25.287648823048258,31.727820661943536,25.287648823048258,-305.1377118644068,-264.6816479400749,46.838551258440766,-69.43852964249692,281900.0,,,-24.11825726141079,39.023257848908194
PARA,-30.24411972870689,-10.529859636401305,-53.96521461624382,-8.80591575657162,-60.87815253722273,5.485202546701182,-4.916067146282973,5.485202546701182,-29.3692346048367,-75.69887739379266,-123.20534223706177,,40.80717488789238,1862.0689655172414,-100.0,1.1299435028248588,-38.05796251436639
PH,61.92479225921515,9.401666443817952,-11.313384310161087,48.34671825142715,66.78752045065586,20.197107380285782,21.04952103054262,20.197107380285782,11.932048511740009,58.32533321171628,17.52043463674319,-35.37243292120959,12391.679564498052,-52.56977874066598,,65.51051103267201,29.294746395122857
PAYX,5.965908586625613,-1.758965047662279,230.27027027027026,3.644361172891903,10.155869459327812,8.57384478608756,9.175523745161884,7.758014931927976,10.494565217391303,11.810740953475014,7.3700116766261425,-100.0,,53.84615384615385,,6.87593423019432,-3.7789325981362123
PAYC,-23.116540418347572,-0.5316412279197393,44.15889027189202,-24.071019305533685,50.01144858656369,30.28770544298377,30.08365803602801,30.28770544298377,49.34080538871383,43.59512145335783,18.18864212869493,,1549.9718309859154,,,8.404653226828959,-30.433452490648182
